gsis_id,name,position,team,height,weight,age,college,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0031800,Taylor Heinicke,QB,LAC,73.0,210.0,31.8,Old Dominion,00-0031800,2024,REG,3,5,28.0,0,0.0,3.0,28.0,0,0,32.0,9.0,1.0,-5.95559958711965,0,2.833333333333333,0.0,2,20.0,0,0.0,0.0,1.0,0.4483568174764514,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.12,3.12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009991033687716151
00-0032268,Marcus Mariota,QB,WAS,76.0,222.0,31.2,Oregon,00-0032268,2024,REG,34,44,364.0,4,0.0,3.0,29.0,0,0,408.0,107.0,22.0,19.81335162629314,0,1.6132010229912055,0.6765439412221541,18,92.0,1,1.0,0.0,6.0,3.5261079982483126,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.760000000000005,45.760000000000005,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16541353383458648
00-0032434,Brandon Allen,QB,SFO,74.0,209.0,32.3,Arkansas,00-0032434,2024,REG,17,30,199.0,1,2.0,2.0,2.0,2,1,241.0,116.0,8.0,-12.354177547361862,0,0.9299065420560748,0.008527822015022161,3,4.0,0,0.0,0.0,0.0,-0.9902776144444942,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.360000000000001,6.360000000000001,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025521669341894065
00-0032950,Carson Wentz,QB,KCC,77.0,237.0,32.0,North Dakota State,00-0032950,2024,REG,12,19,118.0,0,0.0,4.0,22.0,0,0,125.0,68.0,5.0,-6.755748213689312,0,4.816666666666666,0.004072997428597604,3,0.0,0,0.0,0.0,0.0,-3.542609063675627,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.72,4.72,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04226361031518624
00-0033319,Nick Mullens,QB,MIN,72.0,205.0,29.8,Southern Miss,00-0033319,2024,REG,2,2,38.0,0,0.0,0.0,0.0,0,0,24.0,14.0,2.0,4.8687256226548925,0,5.80952380952381,0.0,3,-2.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.32,1.32,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355363497712252
00-0033357,Taysom Hill,QB,NOS,74.0,221.0,34.4,Brigham Young,00-0033357,2024,REG,2,4,21.0,0,1.0,0.0,0.0,0,0,53.0,9.0,1.0,-3.2176933154271543,0,0.3103448275862069,0.0,39,278.0,6,0.0,0.0,18.0,23.952851433306932,0,23,31,187.0,0,1.0,1.0,108.0,137.0,8.0,1.2136351755470969,0,10.05333269671505,1.0920978917882942,0.48202409134783286,1.9755637016259244,0.0,79.34,102.34,8,0.12863070539419086,0.06349206349206349,0.13405088062622308,0.24373970888493707,0.09749739311783108,0.0,0.1038961038961039,0.09090909090909091,0.04874869655891554,0.07799791449426487,0.7759336099585062,0.1384244981875237
00-0033869,Mitchell Trubisky,QB,BUF,75.0,222.0,30.4,North Carolina,00-0033869,2024,REG,19,26,179.0,2,0.0,0.0,0.0,0,0,142.0,149.0,7.0,9.716510242314136,0,2.900173611111111,0.08621838833797066,17,1.0,0,1.0,0.0,1.0,-12.08890618814279,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.259999999999998,15.259999999999998,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021941680565940067
00-0033949,Joshua Dobbs,QB,SFO,75.0,220.0,30.0,Tennessee,00-0033949,2024,REG,32,47,361.0,2,2.0,2.0,28.0,1,0,373.0,101.0,18.0,5.55747983542185,0,1.8941869599371564,0.03740928132295261,9,24.0,2,1.0,1.0,2.0,-2.7943142913863994,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.839999999999996,30.839999999999996,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12763844052644646
00-0034177,Tim Boyle,QB,NYG,76.0,232.0,30.3,Eastern Kentucky,00-0034177,2024,REG,27,50,276.0,1,1.0,2.0,11.0,0,0,313.0,151.0,11.0,-14.487911420525052,0,2.701650328089177,0.008882145236844332,3,9.0,0,0.0,0.0,1.0,0.6493757708813064,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.940000000000001,13.940000000000001,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07612494539100044
00-0034401,Mike White,QB,BUF,77.0,220.0,29.8,Western Kentucky,00-0034401,2024,REG,3,11,28.0,0,0.0,0.0,0.0,0,0,98.0,32.0,1.0,-7.152866298856679,0,0.2857142857142857,-0.155223235654659,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.12,1.12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01721487857362435
00-0034577,Kyle Allen,QB,PIT,75.0,210.0,28.8,Houston,00-0034577,2024,REG,1,1,19.0,0,0.0,0.0,0.0,0,0,13.0,6.0,1.0,1.4325529362540692,0,1.4615384615384615,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011801242236024844
00-0035100,Jake Browning,QB,CIN,74.0,209.0,28.8,Washington,00-0035100,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-2.0,0,0.0,0.0,0.0,-1.6598487898008898,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009048954845715321
00-0035264,Jarrett Stidham,QB,DEN,75.0,215.0,28.4,Auburn,00-0035264,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,5.0,0,0.0,0.0,1.0,-2.0607852714601904,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024485798237022524
00-0035993,Tyler Huntley,QB,MIA,73.0,205.0,26.9,Utah,00-0035993,2024,REG,86,133,829.0,3,3.0,15.0,92.0,4,1,1036.0,352.0,45.0,-17.848036515060116,0,4.138657176157176,0.33238065339410416,26,135.0,2,2.0,1.0,10.0,-0.5360116167174378,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,60.66,60.66,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18492774830803
00-0036898,Davis Mills,QB,HOU,76.0,225.0,26.2,Stanford,00-0036898,2024,REG,20,36,212.0,0,0.0,2.0,18.0,0,0,223.0,72.0,9.0,-5.212639526289422,0,3.0465534465534465,0.013774383937328327,3,11.0,0,0.0,0.0,1.0,-1.139702026906889,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.580000000000002,9.580000000000002,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306187675786244
00-0036928,Kyle Trask,QB,TBB,77.0,236.0,26.9,Florida,00-0036928,2024,REG,1,1,5.0,0,0.0,0.0,0.0,0,0,-3.0,8.0,0.0,0.29781093914061785,0,0.0,0.0,5,-4.0,0,0.0,0.0,0.0,-6.623033578041941,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005550621669626998
00-0037012,Trey Lance,QB,DAL,76.0,226.0,24.7,North Dakota State,00-0037012,2024,REG,25,41,266.0,0,1.0,4.0,23.0,0,0,268.0,149.0,13.0,-8.364336361202223,0,2.5516552511415522,0.025073466230376016,11,41.0,0,0.0,0.0,3.0,-2.1164626317913644,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.74,12.74,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05091926458832934
00-0037077,Sam Howell,QB,SEA,73.0,220.0,24.3,North Carolina,00-0037077,2024,REG,5,14,24.0,0,1.0,4.0,21.0,0,0,83.0,7.0,1.0,-15.572918311471668,0,0.2891566265060241,-0.12451016299757472,1,2.0,0,0.0,0.0,0.0,-0.707496352493763,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.8400000000000001,-0.8400000000000001,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,-0.015492438214680932
00-0037324,Chris Oladokun,QB,FA,74.0,195.0,25.5,South Dakota State,00-0037324,2024,REG,0,0,0.0,0,0.0,1.0,5.0,1,0,0.0,0.0,0.0,-1.3898326593916863,0,0.0,0.0,1,5.0,0,0.0,0.0,0.0,-0.5551090445369482,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.018925056775170323
00-0037327,Skylar Thompson,QB,MIA,74.0,210.0,27.6,Kansas State,00-0037327,2024,REG,21,33,187.0,0,0.0,6.0,44.0,2,0,230.0,85.0,8.0,-15.511025142013118,0,1.6740196078431373,0.09263658991223743,1,4.0,0,0.0,0.0,0.0,-2.461017706198618,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.880000000000001,7.880000000000001,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06207657160863401
00-0038102,Kenny Pickett,QB,PHI,75.0,220.0,26.6,Pittsburgh,00-0038102,2024,REG,25,42,291.0,2,1.0,4.0,33.0,1,0,347.0,57.0,12.0,3.437211132550439,0,2.136033136658919,0.3925648554810842,9,15.0,1,0.0,0.0,3.0,1.7277967237865957,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.14,25.14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05673150697296566
00-0038108,Bailey Zappe,QB,CLE,73.0,215.0,25.7,Western Kentucky,00-0038108,2024,REG,16,31,170.0,1,2.0,1.0,5.0,0,0,220.0,101.0,8.0,-16.848805408400583,0,0.7727272727272727,-0.04584700630852988,2,2.0,0,0.0,0.0,0.0,-0.2898511969251558,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,7.000000000000001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12676566461427022
00-0038122,Desmond Ridder,QB,LVR,75.0,207.0,25.4,Cincinnati,00-0038122,2024,REG,52,85,458.0,2,2.0,10.0,64.0,2,2,683.0,201.0,24.0,-22.081513387401152,0,3.862507846769151,0.01799844205443271,9,36.0,0,1.0,0.0,2.0,1.4976739216945134,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.92,21.92,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06082806082806083
00-0038128,Malik Willis,QB,GBP,73.0,225.0,25.6,Liberty,00-0038128,2024,REG,40,54,550.0,3,0.0,8.0,37.0,1,1,430.0,274.0,20.0,16.246639245377366,0,6.585853374826273,0.8143767208244926,20,138.0,1,0.0,0.0,6.0,3.9184020770295036,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,51.800000000000004,51.800000000000004,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10586984957488554
00-0038400,Tanner McKee,QB,PHI,78.0,231.0,24.7,Stanford,00-0038400,2024,REG,30,45,323.0,4,0.0,2.0,17.0,0,0,322.0,138.0,17.0,14.677713276299727,0,2.034757834757835,0.09728125906541288,5,-1.0,0,0.0,0.0,1.0,-3.002825558243785,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.82,28.82,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15642640034737298
00-0038416,Tyson Bagent,QB,CHI,75.0,213.0,24.6,Shepherd (WV),00-0038416,2024,REG,2,2,11.0,0,0.0,0.0,0.0,0,0,1.0,10.0,1.0,0.31886750092962757,0,2.0,0.0,6,-7.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.26000000000000006,-0.26000000000000006,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000731693589238476
00-0038476,Tommy DeVito,QB,NYG,74.0,210.0,26.4,Illinois,00-0038476,2024,REG,31,44,257.0,0,0.0,6.0,31.0,0,0,263.0,119.0,15.0,-8.008932490309235,0,2.0370727010110734,0.16008920271316238,8,32.0,0,0.0,0.0,1.0,-2.739945948444074,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.480000000000002,13.480000000000002,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10472343070229956
00-0038550,Hendon Hooker,QB,DET,75.0,220.0,27.0,Tennessee,00-0038550,2024,REG,6,9,62.0,0,0.0,1.0,9.0,0,0,58.0,30.0,3.0,-2.076887565394496,0,3.421212121212121,0.0,5,2.0,0,0.0,0.0,1.0,-2.9957676058402285,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.68,2.68,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006764601948609218
00-0038582,Clayton Tune,QB,ARI,75.0,220.0,25.8,Houston,00-0038582,2024,REG,2,2,8.0,0,0.0,0.0,0.0,0,0,4.0,4.0,0.0,-1.1280186781659722,0,2.0,0.0,7,-4.0,0,1.0,1.0,2.0,-10.539624241471756,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-2.08,-2.08,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004232459710239297
00-0038583,Dorian Thompson-Robinson,QB,CLE,74.0,203.0,25.2,UCLA,00-0038583,2024,REG,61,118,440.0,0,6.0,8.0,47.0,2,1,710.0,251.0,20.0,-71.14114697335754,0,2.7665676442281715,-0.1086996142317975,21,122.0,0,1.0,0.0,9.0,5.991397552657872,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.8,15.8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679210134128167
00-0038998,Jake Haener,QB,NOS,73.0,200.0,25.8,Fresno State,00-0038998,2024,REG,18,39,226.0,1,1.0,6.0,55.0,0,0,345.0,97.0,10.0,-14.948479153761138,0,3.0595710106114025,-0.23154658897968805,11,22.0,0,0.0,0.0,0.0,-1.5562912306049839,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.24,13.24,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01934710816260923
00-0039398,Joe Milton,QB,NEP,77.0,246.0,24.8,Tennessee,00-0039398,2024,REG,22,29,241.0,1,0.0,0.0,0.0,0,0,280.0,72.0,14.0,11.790716131760057,0,0.8607142857142858,0.2361256384659101,10,16.0,1,1.0,1.0,4.0,-3.962806242663646,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.240000000000002,19.240000000000002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24845041322314054
00-0039917,Michael Penix Jr.,QB,ATL,74.0,220.0,24.7,Washington,00-0039917,2024,REG,61,105,775.0,3,3.0,4.0,14.0,2,0,1073.0,271.0,35.0,14.553116952157449,0,7.686124319071088,0.2507346550131282,7,11.0,1,0.0,0.0,1.0,0.5856191375351045,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44.1,44.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10737764791818845
