gsis_id,name,position,team,height,weight,age,college,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0033943,Josh Reynolds,WR,JAC,75.0,192.0,29.9,Texas A&M,00-0033943,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,24,194.0,1,0.0,0.0,270.0,35.0,7.0,8.287608537243461,0,4.123918030961131,0.7063393843994876,1.04860258249059,1.7935308843426445,0.0,25.400000000000002,38.4,8,0.0851063829787234,0.13399503722084366,0.03995433789954338,0.23485560424476004,0.11887254901960784,0.14285714285714285,0.10606060606060606,0.1095890410958904,0.13086484593837533,0.12366946778711484,0.6879432624113475,0.06690128575908567
00-0034054,River Cracraft,WR,MIA,72.0,198.0,30.2,Washington State,00-0034054,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,9,66.0,0,0.0,0.0,71.0,11.0,4.0,4.595730058965273,0,3.741595925297114,0.2721899939641875,0.3509940288238977,0.6539808111230097,0.0,6.6000000000000005,13.600000000000001,4,0.06382978723404255,0.08754623921085081,0.023255813953488372,0.1657816722197445,0.07647740440324449,0.0,0.08,0.07407407407407407,0.038238702201622246,0.0611819235225956,0.46808510638297873,0.04480759093305219
00-0034272,Marquez Valdes-Scantling,WR,NOS,76.0,206.0,30.3,South Florida,00-0034272,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,0.0,-0.27035670913755894,0,19,44,411.0,4,0.0,0.0,765.0,143.0,14.0,10.253649778934477,0,6.172236486037731,1.4904654189043778,3.238803569894273,4.5028606272825575,0.0,65.5,84.5,13,0.11055276381909548,0.22924782738987115,0.09166666666666666,0.34922740764054017,0.147470398277718,0.21052631578947367,0.11023622047244094,0.1232876712328767,0.17899835703359585,0.16008158178006912,1.0326633165829147,0.08102562135624423
00-0034353,Anthony Miller,WR,BAL,71.0,190.0,30.3,Memphis,00-0034353,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,16.0,0,0.0,0.0,15.0,1.0,1.0,2.180934162577614,0,1.0666666666666667,0.0625,0.07936507936507936,0.14930555555555555,0.0,1.6,2.6,1,0.058823529411764705,0.07853403141361257,0.008620689655172414,0.15106251924853709,0.08695652173913043,0.0,0.125,0.1,0.043478260869565216,0.06956521739130435,0.9411764705882353,0.02770083102493075
00-0034386,Justin Watson,WR,KCC,74.0,215.0,28.8,Pennsylvania,00-0034386,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,22,32,289.0,2,0.0,0.0,486.0,68.0,13.0,19.086959395985367,0,13.165940968687954,1.024190904240227,2.237224812145197,3.1023437248619787,0.0,40.9,62.9,15,0.061068702290076333,0.14361702127659576,0.03415369161225515,0.2064966704563911,0.08245363766048502,0.08,0.06735751295336788,0.06880733944954129,0.08122681883024252,0.08196291012838802,0.5515267175572519,0.048377172742654975
00-0034418,Cedrick Wilson,WR,NOS,74.0,197.0,29.1,Boise State,00-0034418,2024,REG,1,1,21.0,1,0.0,1.0,3.0,0,0,20.0,1.0,1.0,1.1512166903703474,0,1.05,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,20,27,211.0,1,0.0,0.0,196.0,89.0,8.0,2.5496761178857352,0,9.023391013267151,0.7867747265062988,0.7799240131778731,1.7261088989839593,0.0,31.94,51.94,10,0.07848837209302326,0.0703770197486535,0.09063136456211812,0.1740341739384577,0.10292682926829268,0.1,0.0784313725490196,0.08035714285714286,0.10146341463414635,0.10234146341463415,0.6133720930232558,0.07516642547033285
00-0034419,Braxton Berrios,WR,MIA,69.0,185.0,29.3,Miami,00-0034419,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,4,0.0,0,0.0,0.0,26.0,0.0,0.0,-9.013496233848855,0,0.0,0.11484064709871161,0.11060327206629762,0.24968326109447575,0.0,0.0,0.0,3,0.037037037037037035,0.034993270524899055,0.0,0.08355017197547479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034487,Trent Sherfield,WR,MIN,73.0,202.0,28.9,Vanderbilt,00-0034487,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,9,83.0,1,0.0,0.0,54.0,40.0,4.0,1.973562387865968,0,13.22202380952381,0.3215390489303533,0.23390750756821393,0.6460438286932797,0.0,14.3,22.3,8,0.03571428571428571,0.025328330206378986,0.04807692307692308,0.07383409273653176,0.04162487462387161,0.058823529411764705,0.038461538461538464,0.04132231404958678,0.05022420201781816,0.045064605581450236,0.32936507936507936,0.03128682866603064
00-0034646,Brandon Powell,WR,MIN,68.0,185.0,29.3,Florida,00-0034646,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,10,71.0,0,0.0,0.0,102.0,12.0,5.0,5.094511381350458,0,7.210671936758893,0.3614041314041314,0.4361365802847068,0.8474018033054919,0.0,7.1000000000000005,14.1,7,0.045454545454545456,0.05872193436960276,0.01532567049808429,0.11515936567750039,0.04061784897025172,0.0,0.056818181818181816,0.047619047619047616,0.02030892448512586,0.032494279176201374,0.32272727272727275,0.02186656741416209
00-0034777,D.J. Chark,WR,LAC,75.0,200.0,28.3,LSU,00-0034777,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,10,31.0,1,0.0,0.0,115.0,7.0,1.0,-4.062413258827291,0,3.517857142857143,0.2826970443349754,0.3728299434942396,0.6850265269484308,0.0,9.1,13.1,4,0.07142857142857142,0.09395424836601307,0.017902813299232736,0.18230625583566762,0.029836381135707413,0.125,0.02,0.034482758620689655,0.0774181905678537,0.048869104908565934,0.22142857142857142,0.034341739631940434
