gsis_id,name,position,team,height,weight,age,college,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0038935,Brenton Strange,TE,JAC,76.0,253.0,24.0,Penn State,00-0038935,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,40,53,411.0,2,1.0,1.0,341.0,183.0,21.0,18.947213858897367,0,16.883951571039088,1.600595765426587,1.2202608204577343,3.2550762224602945,0.0,51.1,91.1,14,0.11181434599156118,0.08554942298043151,0.11685823754789272,0.236161057371687,0.12871907297212654,0.11764705882352941,0.14189189189189189,0.1393939393939394,0.12318306589782797,0.12650467014240713,0.8670886075949367,0.08541799497430896
00-0038996,Tucker Kraft,TE,GBP,77.0,259.0,24.2,South Dakota State,00-0038996,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,6.0,0,0.0,0.0,3.0,3.2640411788597703,0,50,70,707.0,7,1.0,1.0,374.0,456.0,30.0,36.196027360845626,1,75.77621439915121,2.5670852258958283,1.5371273732938664,4.926617000149449,0.0,113.30000000000001,163.3,17,0.14613778705636743,0.08932409839980893,0.23651452282157676,0.2906659593043983,0.1794871794871795,0.25,0.17543859649122806,0.18592964824120603,0.21474358974358976,0.19358974358974362,1.475991649269311,0.10864503080382687
00-0039065,Sam LaPorta,TE,DET,75.0,245.0,24.0,Iowa,00-0039065,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,60,83,726.0,7,0.0,0.0,580.0,343.0,39.0,31.423356847606563,0,37.59713838059109,2.802456975749653,2.8457503284296504,6.195710693525235,0.0,114.60000000000001,174.6,16,0.16023166023166024,0.1788467468393463,0.14103618421052633,0.38342488781896744,0.17006324666198172,0.2,0.17727272727272728,0.1803921568627451,0.18503162333099088,0.1760505973295854,1.4015444015444016,0.10412318261512588
00-0039338,Brock Bowers,TE,LVR,76.0,230.0,22.1,Georgia,00-0039338,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,13.0,0,0.0,0.0,2.0,-0.8622522107325494,0,112,153,1194.0,5,0.0,0.0,923.0,596.0,61.0,27.10558140553514,0,23.526103310715165,4.34115027663621,3.9416350248810357,9.27086993237104,0.0,150.70000000000002,262.7,17,0.2409448818897638,0.20718294051627384,0.2891800097040272,0.5271636752476647,0.29001700267184843,0.2631578947368421,0.291866028708134,0.2894736842105263,0.27658744870434526,0.28464518108484715,1.8803149606299212,0.19900309072177444
00-0024243,Marcedes Lewis,TE,CHI,78.0,267.0,40.6,UCLA,00-0024243,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2.0,0,0.0,0.0,1.0,1.0,1.0,0.06460474291816354,0,2.0,0.038461538461538464,0.009708737864077669,0.06448842419716207,0.0,0.2,1.2,1,0.034482758620689655,0.009433962264150943,0.006756756756756757,0.059271307742355235,0.008849557522123894,0.0,0.07142857142857142,0.05555555555555555,0.004424778761061947,0.007079646017699115,0.06896551724137931,0.010541110330288123
00-0031299,Jordan Matthews,TE,CAR,75.0,236.0,32.5,Vanderbilt,00-0031299,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,16.0,0.0,0.0,-0.5819352744147182,0,0.0,0.034482758620689655,0.045454545454545456,0.0835423197492163,0.0,0.0,0.0,1,0.03225806451612903,0.04177545691906005,0.0,0.08180746230944158,0.0,,0.0,0.0,,,0.0,0.0
00-0031484,Chris Manhertz,TE,NYG,78.0,235.0,32.8,Canisius,00-0031484,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,30.0,1,0.0,0.0,15.0,19.0,2.0,2.54974747763481,0,10.714285714285715,0.14665739665739666,0.08011194705150505,0.2760644579221485,0.0,9.0,12.0,4,0.034482758620689655,0.01847290640394089,0.045563549160671464,0.0665024630541872,0.03389830508474576,0.14285714285714285,0.058823529411764705,0.07317073170731707,0.0883777239709443,0.05569007263922518,0.25862068965517243,0.03498542274052478
00-0031585,MyCole Pruitt,TE,PIT,74.0,258.0,32.8,Southern Illinois,00-0031585,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,10,40.0,1,0.0,0.0,33.0,16.0,2.0,-8.00059991175834,0,6.246753246753247,0.36833074333074334,0.16461048559768987,0.6677234549144979,0.0,10.0,16.0,6,0.05649717514124294,0.023554603854389723,0.025236593059936908,0.10358944579537618,0.028208744710860368,0.09090909090909091,0.03076923076923077,0.039473684210526314,0.05955891780997564,0.04074881395050648,0.22598870056497175,0.031090902024794993
00-0031690,Eric Tomlinson,TE,LAC,78.0,263.0,32.7,UTEP,00-0031690,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,9.0,0,0.0,0.0,8.0,12.0,0.0,-1.827133686516776,0,0.0,0.15145347776926724,0.050837538305568995,0.2627664934677992,0.0,0.9000000000000001,2.9000000000000004,4,0.03389830508474576,0.008064516129032258,0.027210884353741496,0.057299070530344456,0.008653846153846154,0.0,0.0,0.0,0.004326923076923077,0.006923076923076924,0.07627118644067797,0.008233957978421351
00-0032141,Geoff Swaim,TE,CLE,76.0,260.0,31.3,Texas,00-0032141,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,7.0,0,0.0,0.0,2.0,5.0,0.0,0.3116975899320096,0,3.5,0.024390243902439025,0.004866180048661801,0.0399916918877218,0.0,0.7000000000000001,1.7000000000000002,1,0.024390243902439025,0.004866180048661801,0.07352941176470588,0.04047830989258798,0.020958083832335328,0.0,0.0,0.0,0.010479041916167664,0.016766467065868262,0.17073170731707318,0.015488338192419826
